Order_ID,Order_Date,Delivery_Date,Region,Country,City,Product_Name,Supplier_Name,Warehouse,Order_Quantity,Unit_Price,Revenue,Shipping_Cost,Manufacturing_Cost,Profit,Lead_Time_Days,Inventory_Level,Reorder_Level,Stockout_Flag,Defect_Rate,Order_Status,Delivery_Days,Profit_Margin,Delay_Flag,Order_Month,Order_Year,Inventory_Status
ORD00119,2024-03-16,2024-03-22,South,UAE,Chennai,Laptop,Supplier A,Warehouse 3,42,251,10542,743.19,6367.71,3431.1,4,449,149,No,3.08,Pending,6,32.54695503699488,On Time,March,2024,Sufficient
ORD00120,2024-06-05,2024-06-12,East,USA,Chennai,Tablet,Supplier B,Warehouse 3,11,760,8360,954.1,3909.48,3496.42,6,265,86,No,7.61,Delivered,7,41.82320574162679,On Time,June,2024,Sufficient
ORD00121,2024-11-06,2024-11-21,North,India,Hyderabad,Laptop,Supplier C,Warehouse 3,6,1129,6774,594.0,3912.27,2267.73,11,87,134,Yes,4.85,Cancelled,15,33.47697077059345,Delayed,November,2024,Low Stock
ORD00122,2024-08-03,2024-08-21,West,USA,Bangalore,Tablet,Supplier D,Warehouse 1,27,1365,36855,3225.15,20248.56,13381.29,14,148,132,No,5.2,Cancelled,18,36.30793650793651,Delayed,August,2024,Sufficient
ORD00123,2025-12-06,2025-12-09,East,UAE,Mumbai,Tablet,Supplier A,Warehouse 2,29,951,27579,2029.33,12719.63,12830.04,2,160,141,No,5.05,Cancelled,3,46.52104862395301,On Time,December,2025,Sufficient
ORD00124,2024-09-04,2024-09-13,South,USA,Delhi,Printer,Supplier C,Warehouse 1,18,1020,18360,960.46,7877.24,9522.3,9,196,128,No,2.68,In Transit,9,51.86437908496732,On Time,September,2024,Sufficient
ORD00125,2024-06-12,2024-06-25,South,USA,Chennai,Tablet,Supplier A,Warehouse 1,30,1121,33630,3669.6,18469.97,11490.43,9,201,114,No,1.18,In Transit,13,34.16720190306275,Delayed,June,2024,Sufficient
ORD00126,2024-10-15,2024-10-28,East,UAE,Delhi,Laptop,Supplier D,Warehouse 1,42,1477,62034,4488.33,34801.52,22744.15,9,220,67,No,6.85,Cancelled,13,36.66400683496148,Delayed,October,2024,Sufficient
ORD00127,2025-08-06,2025-08-17,South,India,Bangalore,Tablet,Supplier C,Warehouse 3,24,1233,29592,1656.39,15266.65,12668.96,10,281,85,No,3.88,Delivered,11,42.81211138145444,Delayed,August,2025,Sufficient
ORD00128,2025-01-09,2025-01-24,West,UAE,Mumbai,Printer,Supplier B,Warehouse 2,13,1333,17329,1313.9,9531.35,6483.75,14,70,141,Yes,0.84,Cancelled,15,37.41560390097524,Delayed,January,2025,Low Stock
ORD00129,2025-09-19,2025-09-27,East,UAE,Hyderabad,Tablet,Supplier C,Warehouse 3,26,1362,35412,3418.63,17343.75,14649.62,7,424,115,No,3.02,In Transit,8,41.36908392635265,On Time,September,2025,Sufficient
ORD00130,2024-04-22,2024-05-04,South,India,Chennai,Monitor,Supplier B,Warehouse 3,20,1731,34620,3838.98,22905.62,7875.4,8,305,110,No,5.22,Cancelled,12,22.748122472559213,Delayed,April,2024,Sufficient
ORD00131,2025-10-06,2025-10-23,South,India,Bangalore,Tablet,Supplier D,Warehouse 1,50,1822,91100,5850.18,58896.0,26353.82,13,293,139,No,2.32,Delivered,17,28.92845225027442,Delayed,October,2025,Sufficient
ORD00132,2025-02-26,2025-03-12,South,USA,Chennai,Tablet,Supplier D,Warehouse 3,27,1127,30429,3035.22,20574.76,6819.02,13,376,143,No,7.05,Delivered,14,22.40960925432975,Delayed,February,2025,Sufficient
ORD00133,2025-01-20,2025-01-28,West,USA,Mumbai,Tablet,Supplier C,Warehouse 1,30,1968,59040,4604.02,33291.59,21144.39,7,444,142,No,5.57,Cancelled,8,35.81366869918699,On Time,January,2025,Sufficient
ORD00134,2024-10-31,2024-11-16,East,India,Chennai,Keyboard,Supplier D,Warehouse 2,46,524,24104,2220.5,13177.68,8705.82,14,286,142,No,4.1,Cancelled,16,36.117739794225024,Delayed,October,2024,Sufficient
ORD00135,2024-12-19,2025-01-03,West,USA,Mumbai,Printer,Supplier C,Warehouse 3,19,186,3534,197.5,2170.73,1165.77,14,226,133,No,3.1,Cancelled,15,32.987266553480474,Delayed,December,2024,Sufficient
ORD00136,2025-12-13,2025-12-20,South,India,Hyderabad,Monitor,Supplier C,Warehouse 3,7,1360,9520,920.4,4491.39,4108.21,6,463,117,No,0.88,Pending,7,43.153466386554626,On Time,December,2025,Sufficient
ORD00137,2025-04-28,2025-05-06,West,USA,Delhi,Tablet,Supplier C,Warehouse 3,50,381,19050,580.38,10765.26,7704.36,3,208,133,No,7.47,In Transit,8,40.44283464566929,On Time,April,2025,Sufficient
ORD00138,2024-03-01,2024-03-15,South,India,Bangalore,Monitor,Supplier B,Warehouse 3,42,1275,53550,2725.69,33287.0,17537.31,14,19,72,Yes,6.88,In Transit,14,32.74941176470588,Delayed,March,2024,Low Stock
ORD00139,2024-10-23,2024-10-25,South,UAE,Delhi,Phone,Supplier A,Warehouse 2,20,1263,25260,2128.17,17139.83,5992.0,2,232,132,No,3.01,In Transit,2,23.72129849564529,On Time,October,2024,Sufficient
ORD00140,2024-06-15,2024-07-01,South,UAE,Bangalore,Printer,Supplier C,Warehouse 1,42,626,26292,2489.16,10627.89,13174.95,13,151,122,No,3.03,Pending,16,50.110109539023284,Delayed,June,2024,Sufficient
ORD00141,2025-02-14,2025-02-26,East,Germany,Delhi,Printer,Supplier A,Warehouse 2,12,387,4644,338.88,3161.39,1143.73,12,196,80,No,0.55,In Transit,12,24.628122308354865,Delayed,February,2025,Sufficient
ORD00142,2025-10-31,2025-11-12,North,Germany,Delhi,Printer,Supplier B,Warehouse 1,16,227,3632,327.25,1959.89,1344.86,7,351,114,No,1.7,Cancelled,12,37.028083700440526,Delayed,October,2025,Sufficient
ORD00143,2024-05-16,2024-05-26,South,India,Chennai,Monitor,Supplier C,Warehouse 1,30,1631,48930,5822.45,25056.44,18051.11,9,467,110,No,5.76,Pending,10,36.89170243204578,On Time,May,2024,Sufficient
ORD00144,2025-07-31,2025-08-03,North,USA,Chennai,Monitor,Supplier A,Warehouse 3,36,1949,70164,5296.95,40120.51,24746.54,3,167,116,No,1.62,In Transit,3,35.269568439655664,On Time,July,2025,Sufficient
ORD00145,2025-04-01,2025-04-15,North,UAE,Delhi,Laptop,Supplier B,Warehouse 3,30,370,11100,845.73,5961.14,4293.13,14,236,136,No,0.93,Cancelled,14,38.67684684684684,Delayed,April,2025,Sufficient
ORD00146,2024-03-15,2024-03-20,East,UAE,Mumbai,Phone,Supplier D,Warehouse 2,23,1534,35282,1260.92,24635.2,9385.88,2,35,110,Yes,7.51,Delivered,5,26.60246017799444,On Time,March,2024,Low Stock
ORD00147,2025-01-26,2025-02-07,South,UAE,Chennai,Phone,Supplier B,Warehouse 1,25,264,6600,603.54,3950.35,2046.11,9,334,94,No,4.54,Delivered,12,31.001666666666665,Delayed,January,2025,Sufficient
ORD00148,2024-01-24,2024-02-02,South,Germany,Mumbai,Keyboard,Supplier A,Warehouse 1,44,1572,69168,5464.28,38705.04,24998.68,6,126,108,No,6.68,Cancelled,9,36.14197316678233,On Time,January,2024,Sufficient
ORD00149,2025-11-07,2025-11-19,North,USA,Hyderabad,Monitor,Supplier D,Warehouse 1,50,1909,95450,10500.81,45071.48,39877.71,8,304,54,No,1.0,In Transit,12,41.778638030382396,Delayed,November,2025,Sufficient
ORD00150,2025-07-06,2025-07-11,South,Germany,Mumbai,Keyboard,Supplier B,Warehouse 2,9,1131,10179,1215.51,4786.66,4176.83,5,294,90,No,7.37,Cancelled,5,41.033795068277826,On Time,July,2025,Sufficient
ORD00151,2024-11-03,2024-11-09,North,Germany,Bangalore,Printer,Supplier C,Warehouse 3,36,1311,47196,5152.59,31785.25,10258.16,6,218,121,No,5.19,In Transit,6,21.735231799305023,On Time,November,2024,Sufficient
ORD00152,2025-03-02,2025-03-11,West,India,Chennai,Monitor,Supplier D,Warehouse 3,20,870,17400,809.95,9767.99,6822.06,8,115,88,No,2.31,Pending,9,39.20724137931035,On Time,March,2025,Sufficient
ORD00153,2025-06-26,2025-07-03,South,India,Delhi,Monitor,Supplier A,Warehouse 1,16,622,9952,480.68,5911.6,3559.72,4,433,97,No,7.42,Delivered,7,35.76889067524115,On Time,June,2025,Sufficient
ORD00154,2024-07-11,2024-07-29,South,USA,Hyderabad,Keyboard,Supplier D,Warehouse 1,47,1475,69325,5566.56,37700.2,26058.24,14,170,88,No,7.02,Delivered,18,37.58851785070321,Delayed,July,2024,Sufficient
ORD00155,2025-12-13,2025-12-29,East,Germany,Delhi,Printer,Supplier D,Warehouse 2,14,912,12768,1434.63,7221.88,4111.49,11,194,109,No,6.32,Cancelled,16,32.20151942355889,Delayed,December,2025,Sufficient
ORD00156,2024-04-10,2024-04-29,South,India,Delhi,Printer,Supplier D,Warehouse 2,31,1659,51429,5429.66,34678.53,11320.81,14,211,55,No,3.28,Pending,19,22.01250267358883,Delayed,April,2024,Sufficient
ORD00157,2024-06-05,2024-06-12,East,UAE,Bangalore,Monitor,Supplier B,Warehouse 3,15,877,13155,1069.25,6231.77,5853.98,5,483,137,No,4.63,Cancelled,7,44.500038008361834,On Time,June,2024,Sufficient
ORD00158,2024-12-26,2024-12-31,North,India,Hyderabad,Monitor,Supplier B,Warehouse 3,47,1219,57293,4236.73,38676.78,14379.49,4,328,57,No,4.57,Delivered,5,25.098162079137065,On Time,December,2024,Sufficient
ORD00159,2024-08-24,2024-09-01,West,India,Hyderabad,Printer,Supplier D,Warehouse 1,10,118,1180,58.63,633.43,487.94,3,326,135,No,0.95,In Transit,8,41.35084745762712,On Time,August,2024,Sufficient
ORD00160,2024-01-18,2024-02-02,North,India,Chennai,Phone,Supplier B,Warehouse 1,18,1197,21546,2541.85,8729.21,10274.94,10,345,105,No,6.6,Pending,15,47.68838763575606,Delayed,January,2024,Sufficient
ORD00161,2025-09-26,2025-10-08,South,Germany,Hyderabad,Keyboard,Supplier A,Warehouse 1,23,647,14881,1511.08,6305.17,7064.75,10,235,122,No,7.69,Pending,12,47.474968080102144,Delayed,September,2025,Sufficient
ORD00162,2025-02-19,2025-03-02,North,India,Mumbai,Phone,Supplier D,Warehouse 2,36,1074,38664,1355.19,15575.21,21733.6,8,255,105,No,1.79,Cancelled,11,56.21146285950754,Delayed,February,2025,Sufficient
ORD00163,2024-02-17,2024-02-25,South,USA,Bangalore,Laptop,Supplier C,Warehouse 1,18,1941,34938,2755.66,20873.11,11309.23,3,435,90,No,1.85,Delivered,8,32.369425840059534,On Time,February,2024,Sufficient
ORD00164,2025-07-31,2025-08-09,East,India,Hyderabad,Monitor,Supplier B,Warehouse 1,25,1486,37150,4112.03,18557.13,14480.84,5,71,138,Yes,6.17,Delivered,9,38.97938088829071,On Time,July,2025,Low Stock
ORD00165,2024-12-14,2024-12-29,South,Germany,Chennai,Monitor,Supplier D,Warehouse 1,39,912,35568,4168.67,17709.77,13689.56,11,401,107,No,5.26,In Transit,15,38.488416554206026,Delayed,December,2024,Sufficient
ORD00166,2025-11-27,2025-12-13,South,UAE,Mumbai,Keyboard,Supplier D,Warehouse 2,25,275,6875,684.03,3359.22,2831.75,11,37,60,Yes,2.35,Cancelled,16,41.18909090909091,Delayed,November,2025,Low Stock
ORD00167,2025-01-04,2025-01-07,West,UAE,Hyderabad,Laptop,Supplier A,Warehouse 2,1,731,731,51.19,459.36,220.45,3,44,73,Yes,1.27,In Transit,3,30.15731874145007,On Time,January,2025,Low Stock
ORD00168,2025-07-21,2025-07-28,South,USA,Bangalore,Phone,Supplier B,Warehouse 2,39,1706,66534,3938.73,34303.03,28292.24,3,198,149,No,2.69,Delivered,7,42.522980731656,On Time,July,2025,Sufficient
ORD00169,2024-11-04,2024-11-13,East,USA,Bangalore,Printer,Supplier B,Warehouse 2,10,229,2290,103.16,1105.59,1081.25,6,400,59,No,2.75,Cancelled,9,47.21615720524017,On Time,November,2024,Sufficient
ORD00170,2024-04-19,2024-04-25,West,USA,Delhi,Tablet,Supplier B,Warehouse 2,1,910,910,54.51,533.31,322.18,4,168,106,No,6.53,Cancelled,6,35.4043956043956,On Time,April,2024,Sufficient
ORD00171,2024-11-17,2024-11-24,West,Germany,Bangalore,Tablet,Supplier A,Warehouse 3,21,696,14616,1405.16,8621.55,4589.29,4,400,81,No,7.76,Cancelled,7,31.399083196496992,On Time,November,2024,Sufficient
ORD00172,2024-07-23,2024-08-07,West,Germany,Hyderabad,Monitor,Supplier D,Warehouse 1,12,1496,17952,1778.78,7325.76,8847.46,11,482,140,No,5.95,Pending,15,49.28397950089126,Delayed,July,2024,Sufficient
ORD00173,2025-10-10,2025-10-17,West,UAE,Chennai,Laptop,Supplier C,Warehouse 3,17,1448,24616,1079.98,12971.12,10564.9,6,229,126,No,3.33,In Transit,7,42.91883327916802,On Time,October,2025,Sufficient
ORD00174,2025-07-03,2025-07-19,West,Germany,Bangalore,Laptop,Supplier A,Warehouse 1,6,323,1938,192.26,1157.53,588.21,11,331,128,No,3.16,Delivered,16,30.35139318885449,Delayed,July,2025,Sufficient
ORD00175,2024-09-21,2024-09-30,South,Germany,Hyderabad,Monitor,Supplier A,Warehouse 2,48,1162,55776,4474.32,33816.95,17484.73,5,191,100,No,2.16,In Transit,9,31.34812464142283,On Time,September,2024,Sufficient
ORD00176,2025-03-01,2025-03-04,West,India,Bangalore,Keyboard,Supplier D,Warehouse 2,47,390,18330,1124.54,9218.52,7986.94,3,266,111,No,6.38,Cancelled,3,43.573049645390064,On Time,March,2025,Sufficient
ORD00177,2024-03-09,2024-03-15,South,USA,Delhi,Printer,Supplier D,Warehouse 2,46,335,15410,493.62,7750.05,7166.33,6,409,71,No,1.32,Pending,6,46.50441271901363,On Time,March,2024,Sufficient
ORD00178,2024-08-25,2024-09-11,West,UAE,Bangalore,Laptop,Supplier B,Warehouse 1,41,477,19557,914.78,11679.29,6962.93,14,377,128,No,3.47,Pending,17,35.603262259037685,Delayed,August,2024,Sufficient
ORD00179,2024-10-12,2024-10-31,North,Germany,Bangalore,Printer,Supplier C,Warehouse 3,5,1282,6410,251.0,4240.82,1918.18,14,166,75,No,1.9,In Transit,19,29.92480499219969,Delayed,October,2024,Sufficient
ORD00180,2025-02-01,2025-02-15,North,USA,Delhi,Laptop,Supplier B,Warehouse 2,38,333,12654,775.86,8271.35,3606.79,11,416,136,No,5.13,Cancelled,14,28.503161055792635,Delayed,February,2025,Sufficient
ORD00181,2024-04-29,2024-05-05,West,USA,Chennai,Phone,Supplier D,Warehouse 2,45,389,17505,1329.93,9198.38,6976.69,4,196,104,No,1.53,Pending,6,39.855412739217364,On Time,April,2024,Sufficient
ORD00182,2024-05-23,2024-05-29,West,UAE,Bangalore,Monitor,Supplier D,Warehouse 2,29,1368,39672,1381.58,20141.94,18148.48,4,69,74,Yes,0.57,In Transit,6,45.74631982254487,On Time,May,2024,Low Stock
ORD00183,2024-06-20,2024-06-27,West,UAE,Chennai,Printer,Supplier A,Warehouse 3,2,1729,3458,340.6,1686.21,1431.19,3,275,86,No,2.56,Pending,7,41.3877964141122,On Time,June,2024,Sufficient
ORD00184,2024-04-26,2024-05-06,North,USA,Delhi,Laptop,Supplier D,Warehouse 2,24,1210,29040,3021.18,11978.51,14040.31,6,279,77,No,5.89,In Transit,10,48.34817493112947,On Time,April,2024,Sufficient
ORD00185,2024-12-22,2025-01-06,West,USA,Chennai,Phone,Supplier B,Warehouse 1,29,1872,54288,6485.04,34347.45,13455.51,15,415,144,No,2.28,Cancelled,15,24.785422192749778,Delayed,December,2024,Sufficient
ORD00186,2024-03-01,2024-03-14,North,USA,Bangalore,Laptop,Supplier C,Warehouse 3,35,675,23625,1977.82,10643.37,11003.81,11,149,87,No,7.84,Cancelled,13,46.57697354497354,Delayed,March,2024,Sufficient
ORD00187,2024-05-09,2024-05-23,South,Germany,Bangalore,Monitor,Supplier D,Warehouse 1,16,399,6384,600.26,4140.31,1643.43,13,346,100,No,6.21,In Transit,14,25.742951127819552,Delayed,May,2024,Sufficient
ORD00188,2025-10-10,2025-10-24,North,India,Bangalore,Keyboard,Supplier C,Warehouse 1,26,1155,30030,2927.39,18270.58,8832.03,14,232,112,No,7.08,Cancelled,14,29.410689310689314,Delayed,October,2025,Sufficient
ORD00189,2025-07-01,2025-07-10,West,Germany,Hyderabad,Laptop,Supplier A,Warehouse 3,28,1789,50092,2457.85,24072.26,23561.89,8,172,120,No,6.71,Pending,9,47.03723149405094,On Time,July,2025,Sufficient
ORD00190,2025-04-15,2025-04-17,South,Germany,Hyderabad,Keyboard,Supplier C,Warehouse 2,11,1003,11033,784.3,7696.09,2552.61,2,352,66,No,3.71,Cancelled,2,23.13613704341521,On Time,April,2025,Sufficient
ORD00191,2024-03-25,2024-04-06,North,India,Hyderabad,Phone,Supplier D,Warehouse 1,42,438,18396,637.62,10810.98,6947.4,7,386,79,No,5.94,In Transit,12,37.76581865622961,Delayed,March,2024,Sufficient
ORD00192,2024-05-15,2024-05-27,West,India,Mumbai,Monitor,Supplier A,Warehouse 3,34,1492,50728,3553.8,20413.9,26760.3,11,61,104,Yes,3.08,Pending,12,52.752523261315254,Delayed,May,2024,Low Stock
ORD00193,2024-04-14,2024-04-19,North,India,Chennai,Keyboard,Supplier B,Warehouse 2,24,1904,45696,2601.61,23525.05,19569.34,3,447,67,No,6.6,Pending,5,42.82506127450981,On Time,April,2024,Sufficient
ORD00194,2024-12-25,2025-01-08,North,USA,Hyderabad,Printer,Supplier D,Warehouse 2,41,1632,66912,2918.95,35029.3,28963.75,13,440,77,No,5.65,Delivered,14,43.28633130081301,Delayed,December,2024,Sufficient
ORD00195,2025-03-15,2025-03-23,North,Germany,Mumbai,Printer,Supplier B,Warehouse 3,16,667,10672,939.31,5063.33,4669.36,7,369,127,No,5.01,Cancelled,8,43.753373313343324,On Time,March,2025,Sufficient
ORD00196,2025-02-05,2025-02-16,North,India,Delhi,Tablet,Supplier B,Warehouse 2,4,1705,6820,755.74,4681.26,1383.0,6,57,80,Yes,4.21,In Transit,11,20.278592375366568,Delayed,February,2025,Low Stock
ORD00197,2025-08-05,2025-08-15,North,Germany,Mumbai,Laptop,Supplier A,Warehouse 2,35,1498,52430,2388.15,28380.59,21661.26,8,37,52,Yes,7.91,Delivered,10,41.314629029181766,On Time,August,2025,Low Stock
ORD00198,2025-06-02,2025-06-13,East,India,Delhi,Laptop,Supplier B,Warehouse 1,46,1126,51796,5129.87,27300.25,19365.88,6,327,118,No,3.52,Pending,11,37.3887558884856,Delayed,June,2025,Sufficient
ORD00199,2025-07-03,2025-07-13,South,India,Mumbai,Laptop,Supplier D,Warehouse 1,38,1399,53162,5246.57,31628.83,16286.6,7,158,139,No,5.32,In Transit,10,30.63579248335277,On Time,July,2025,Sufficient
ORD00200,2025-04-09,2025-04-24,North,USA,Bangalore,Tablet,Supplier C,Warehouse 1,4,733,2932,263.73,1751.62,916.65,11,6,140,Yes,1.82,Pending,15,31.26364256480218,Delayed,April,2025,Low Stock
ORD00201,2025-01-15,2025-01-24,East,India,Delhi,Keyboard,Supplier A,Warehouse 2,50,1888,94400,5115.42,62863.27,26421.31,4,15,92,Yes,6.29,In Transit,9,27.98867584745763,On Time,January,2025,Low Stock
ORD00202,2025-04-11,2025-04-23,South,India,Hyderabad,Laptop,Supplier B,Warehouse 1,4,1123,4492,482.18,2021.69,1988.13,10,395,63,No,1.68,Delivered,12,44.25934995547641,Delayed,April,2025,Sufficient
ORD00203,2025-04-28,2025-05-08,South,Germany,Mumbai,Monitor,Supplier C,Warehouse 2,10,466,4660,530.33,3062.76,1066.91,7,467,141,No,4.65,In Transit,10,22.895064377682406,On Time,April,2025,Sufficient
ORD00204,2024-03-20,2024-04-02,North,UAE,Delhi,Tablet,Supplier C,Warehouse 1,8,1128,9024,817.57,3752.19,4454.24,11,264,55,No,2.17,In Transit,13,49.35992907801418,Delayed,March,2024,Sufficient
ORD00205,2025-07-20,2025-07-29,West,USA,Chennai,Phone,Supplier B,Warehouse 1,24,510,12240,688.42,7776.71,3774.87,9,124,109,No,6.05,Cancelled,9,30.84044117647059,On Time,July,2025,Sufficient
ORD00206,2025-02-23,2025-02-26,East,India,Mumbai,Printer,Supplier B,Warehouse 2,35,809,28315,2470.05,17216.6,8628.35,2,171,50,No,0.57,In Transit,3,30.472717640826417,On Time,February,2025,Sufficient
ORD00207,2025-05-18,2025-05-21,West,India,Chennai,Laptop,Supplier B,Warehouse 3,46,673,30958,1187.93,20939.44,8830.63,2,266,102,No,7.23,Cancelled,3,28.52454938949544,On Time,May,2025,Sufficient
ORD00208,2025-02-07,2025-02-14,East,Germany,Bangalore,Tablet,Supplier B,Warehouse 1,37,227,8399,580.78,5789.14,2029.08,3,133,90,No,2.28,In Transit,7,24.158590308370044,On Time,February,2025,Sufficient
ORD00209,2024-07-26,2024-08-03,South,UAE,Delhi,Monitor,Supplier C,Warehouse 1,7,418,2926,115.6,1565.03,1245.37,4,61,118,Yes,2.86,Cancelled,8,42.562200956937794,On Time,July,2024,Low Stock
ORD00210,2024-04-02,2024-04-11,North,USA,Delhi,Monitor,Supplier A,Warehouse 3,20,1792,35840,3348.3,20822.71,11668.99,4,438,91,No,2.11,Pending,9,32.558565848214286,On Time,April,2024,Sufficient
ORD00211,2024-11-02,2024-11-09,South,India,Hyderabad,Laptop,Supplier B,Warehouse 1,2,928,1856,198.43,1051.96,605.61,6,48,109,Yes,4.63,Delivered,7,32.62984913793103,On Time,November,2024,Low Stock
ORD00212,2024-07-21,2024-08-08,North,USA,Bangalore,Phone,Supplier A,Warehouse 2,24,1505,36120,3132.57,21433.81,11553.62,15,132,59,No,4.87,Delivered,18,31.986766334440752,Delayed,July,2024,Sufficient
ORD00213,2024-05-05,2024-05-10,West,USA,Delhi,Phone,Supplier B,Warehouse 2,4,444,1776,200.99,941.19,633.82,2,254,53,No,5.93,In Transit,5,35.68806306306306,On Time,May,2024,Sufficient
ORD00214,2024-10-13,2024-10-23,North,India,Delhi,Monitor,Supplier B,Warehouse 2,3,1357,4071,348.99,1928.58,1793.43,9,210,120,No,2.71,In Transit,10,44.053795136330145,On Time,October,2024,Sufficient
ORD00215,2024-07-23,2024-08-08,West,UAE,Delhi,Printer,Supplier C,Warehouse 2,16,1391,22256,2658.88,12532.29,7064.83,12,195,150,No,0.65,Cancelled,16,31.74348490294752,Delayed,July,2024,Sufficient
ORD00216,2024-10-03,2024-10-07,South,USA,Hyderabad,Phone,Supplier B,Warehouse 2,21,1322,27762,1380.1,18565.27,7816.63,4,29,110,Yes,6.34,Cancelled,4,28.155860528780348,On Time,October,2024,Low Stock
ORD00217,2025-06-30,2025-07-20,South,USA,Mumbai,Printer,Supplier C,Warehouse 3,4,1664,6656,796.56,3100.52,2758.92,15,408,99,No,6.85,Cancelled,20,41.45012019230769,Delayed,June,2025,Sufficient
ORD00218,2025-12-15,2025-12-26,East,USA,Bangalore,Laptop,Supplier A,Warehouse 1,2,1540,3080,286.6,2107.54,685.86,7,288,74,No,4.73,In Transit,11,22.268181818181816,Delayed,December,2025,Sufficient
ORD00219,2024-08-26,2024-09-07,South,Germany,Hyderabad,Laptop,Supplier B,Warehouse 3,2,1178,2356,172.03,1176.87,1007.1,11,412,66,No,5.11,Cancelled,12,42.746179966044146,Delayed,August,2024,Sufficient
ORD00220,2025-12-22,2025-12-26,East,Germany,Delhi,Phone,Supplier B,Warehouse 3,34,1862,63308,3978.28,26700.75,32628.97,4,339,100,No,5.78,Delivered,4,51.54004233272257,On Time,December,2025,Sufficient
ORD00221,2025-03-23,2025-04-11,South,USA,Bangalore,Tablet,Supplier C,Warehouse 1,32,1429,45728,2677.63,27992.62,15057.75,14,455,128,No,4.71,Cancelled,19,32.92894944016795,Delayed,March,2025,Sufficient
ORD00222,2024-06-30,2024-07-13,South,India,Bangalore,Phone,Supplier C,Warehouse 3,45,1273,57285,3737.51,40001.25,13546.24,13,16,73,Yes,7.74,Cancelled,13,23.647097844112768,Delayed,June,2024,Low Stock
ORD00223,2024-03-20,2024-03-27,West,India,Delhi,Phone,Supplier B,Warehouse 3,21,443,9303,811.75,6409.06,2082.19,5,343,131,No,6.66,Cancelled,7,22.381919810813717,On Time,March,2024,Sufficient
ORD00224,2024-03-10,2024-03-19,West,UAE,Delhi,Printer,Supplier D,Warehouse 1,7,1575,11025,332.02,5686.49,5006.49,7,496,71,No,5.99,In Transit,9,45.41034013605442,On Time,March,2024,Sufficient
ORD00225,2025-05-05,2025-05-23,North,Germany,Delhi,Laptop,Supplier A,Warehouse 2,42,1652,69384,6372.53,31139.33,31872.14,14,433,54,No,1.05,Cancelled,18,45.935864176178946,Delayed,May,2025,Sufficient
